BenchmarkName,TestFilePath,TestCaseName,InvokeFunPre_Count_Raw,InvokeFunPre_Count_Normalized,Invokes_with_callback_Raw,Invokes_with_callback_Normalized,Cbs_Total_delay_ms_Raw,Cbs_Total_delay_ms_Normalized,Cb_Delays_Greater_Than_100_ms_Raw,Cb_Delays_Greater_Than_100_ms_Normalized,InvokesInterval_Greater_Than_100_ms_Raw,InvokesInterval_Greater_Than_100_ms_Normalized,AsyncFunction_Count_Raw,AsyncFunction_Count_Normalized,Await_Count_Raw,Await_Count_Normalized,Unique_Asynchook_ids_Raw,Unique_Asynchook_ids_Normalized,totalSettledPromises_Raw,totalSettledPromises_Normalized,avgResolved_Raw,avgResolved_Normalized,avgRejected_Raw,avgRejected_Normalized,longestResolved_Raw,longestResolved_Normalized,resolvedPercentage_Raw,resolvedPercentage_Normalized,awaitIntervals_Raw,awaitIntervals_Normalized,Total_duration_s,HasEventRace
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update If an error is thrown by a modifier, the database state is not changed",3080,0.20629296293671603,66,0.26639344262295084,1600.087384000537,0.08060438839156775,4,0.26666666666666666,5,0.07407407407407407,0,0,0,0,45,0.30344827586206896,2,1,130,0.24161849710982658,0,0,140,0.23863636363636365,100,1,0,0,"9.517",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Cant change the _id of a document",3229,0.21685210119764722,91,0.36885245901639346,1934.625381999882,0.09747922902884679,4,0.26666666666666666,7,0.14814814814814814,0,0,0,0,53,0.3586206896551724,2,1,140.5,0.2658959537572254,0,0,158,0.27954545454545454,100,1,0,0,"9.508",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Non-multi updates are persistent",3494,0.23563177662816243,134,0.5450819672131147,3871.4302620003,0.1951759746630315,11,0.7333333333333333,7,0.14814814814814814,0,0,0,0,77,0.5241379310344828,2,1,154.5,0.29826589595375724,0,0,171,0.3090909090909091,100,1,0,0,"9.594",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Multi updates are persistent",3760,0.2544823187584154,160,0.6516393442622951,4089.8129799999297,0.20619168464580842,8,0.5333333333333333,9,0.2222222222222222,0,0,0,0,79,0.5379310344827586,2,1,117.5,0.21271676300578035,0,0,127,0.20909090909090908,100,1,0,0,"10.031",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Can update without the options arg (will use defaults then)",3403,0.22918290695202326,95,0.38524590163934425,2019.1550479995785,0.101743093377285,4,0.26666666666666666,5,0.07407407407407407,0,0,0,0,50,0.33793103448275863,2,1,168.5,0.330635838150289,0,0,186,0.3431818181818182,100,1,0,0,"10.086",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update If a multi update fails on one document, previous updates should be rolled back",3390,0.22826163985543194,112,0.45491803278688525,1954.331621000194,0.09847325555103291,5,0.3333333333333333,7,0.14814814814814814,0,0,0,0,47,0.31724137931034485,2,1,194,0.3895953757225434,0,0,208,0.3931818181818182,100,1,0,0,"9.665",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update If an index constraint is violated by an update, all changes should be rolled back",3373,0.22705690595988945,95,0.38524590163934425,1824.9910699999891,0.09194903050299938,5,0.3333333333333333,7,0.14814814814814814,0,0,0,0,45,0.30344827586206896,2,1,185.5,0.3699421965317919,0,0,198,0.3704545454545455,100,1,0,0,"9.612",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update If options.returnUpdatedDocs is true, return all matched docs",3644,0.2462617815888314,123,0.5,2515.027514000889,0.12675600339118143,11,0.7333333333333333,6,0.1111111111111111,0,0,0,0,54,0.36551724137931035,2,1,135.5,0.2543352601156069,0,0,153,0.2681818181818182,100,1,0,0,"9.869",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update createdAt property is unchanged and updatedAt correct after an update, even a complete document replacement",6029,0.41527886046346824,113,0.45901639344262296,2597.834775000112,0.13093298580073778,9,0.6,9,0.2222222222222222,0,0,0,0,54,0.36551724137931035,2,1,202,0.40809248554913297,0,0,217,0.41363636363636364,100,1,0,0,"11.651",Undefined
nedb,/home/pedroubuntu/coisasNodeRT/datasetNodeRT/datasetDoNodeRacer/exploratory/nedb/test/db.test.js,"Database Update Upserts Can perform upserts if needed",3207,0.21529303380341577,94,0.38114754098360654,2043.1013799997745,0.10295099962042416,5,0.3333333333333333,5,0.07407407407407407,0,0,0,0,54,0.36551724137931035,2,1,99,0.1699421965317919,0,0,109,0.16818181818181818,100,1,0,0,"9.168",Undefined
