BenchmarkName,TestFilePath,TestCaseName,InvokeFunPre_Count_Raw,InvokeFunPre_Count_Normalized,Invokes_with_callback_Raw,Invokes_with_callback_Normalized,Cbs_Total_delay_ms_Raw,Cbs_Total_delay_ms_Normalized,Cb_Delays_Greater_Than_100_ms_Raw,Cb_Delays_Greater_Than_100_ms_Normalized,InvokesInterval_Greater_Than_100_ms_Raw,InvokesInterval_Greater_Than_100_ms_Normalized,AsyncFunction_Count_Raw,AsyncFunction_Count_Normalized,Await_Count_Raw,Await_Count_Normalized,Unique_Asynchook_ids_Raw,Unique_Asynchook_ids_Normalized,totalSettledPromises_Raw,totalSettledPromises_Normalized,avgResolved_Raw,avgResolved_Normalized,avgRejected_Raw,avgRejected_Normalized,longestResolved_Raw,longestResolved_Normalized,resolvedPercentage_Raw,resolvedPercentage_Normalized,awaitIntervals_Raw,awaitIntervals_Normalized,Total_duration_s_Raw,HasEventRace,Total_duration_s_Normalized
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Regular expression matching Can use dot-notation,0.0017187396710356309,0.0068227356887412,0.00043245113302196853,0.0019349845201238,5.560164367838536e-06,5.5601643678e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0005281394859204436,0.0889967637540453,0.0,0.0,0.0005994177085117315,0.0896,1.0,1.0,0.0,0.0,0.1707376499969544,False,0.02454402161675297
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying $lt Cannot compare a field to an object, an array, null or a boolean, it will return false",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1339020487337538e-06,1.1339020487e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00021054209236017686,0.0169902912621359,0.0,0.0,0.0003353884797625164,0.0304,1.0,1.0,0.0,0.0,0.17333658199833507,False,0.028146813780680027
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying $lt Can compare numbers, with or without dot notation",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,9.709988246656144e-07,9.709988246656142e-07,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0002605012329202188,0.0283171521035598,0.0,0.0,0.0003710681052691671,0.0384,1.0,1.0,0.0,0.0,0.16777324318287953,False,0.020434586804773686
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying $lt Can compare strings, with or without dot notation",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.0947557581006814e-06,1.0947557581e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0002533642128402128,0.0266990291262135,0.0,0.0,0.00037820403037049723,0.04,1.0,1.0,0.0,0.0,0.1634281537430712,False,0.01441116865570815
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying $lt If field is an array field, a match means a match on at least one element",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.016475830874436e-06,1.0164758308e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0002640697429602218,0.029126213592233,0.0,0.0,0.00038533995547182737,0.0416,1.0,1.0,0.0,0.0,0.16547887352541066,False,0.017253996847556845
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying $lt Works with dates too,0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.6236616155821234e-06,1.6236616155e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00020340507228017084,0.0153721682847896,0.0,0.0,0.0002711651538505452,0.016,1.0,1.0,0.0,0.0,0.16956000893382878,False,0.022911506417473543
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Other comparison operators: $lte, $gt, $gte, $ne, $in, $exists $lte",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1260790579043314e-06,1.1260790579e-06,0.0,0.0,0.05747126436781609,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0002605012329202188,0.0283171521035598,0.0,0.0,0.00037820403037049723,0.04,1.0,1.0,0.0,0.0,0.15461614992588985,False,0.002195451474893028
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Other comparison operators: $lte, $gt, $gte, $ne, $in, $exists $gt",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.4361846793569904e-06,1.4361846793e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0002605012329202188,0.0283171521035598,0.0,0.0,0.0002783010789518753,0.0176,1.0,1.0,0.0,0.0,0.17167164118495057,False,0.02583877505066425
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Other comparison operators: $lte, $gt, $gte, $ne, $in, $exists $gte",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1890625679561156e-06,1.1890625679e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00020340507228017084,0.0153721682847896,0.0,0.0,0.0002711651538505452,0.016,1.0,1.0,0.0,0.0,0.18830074516253476,False,0.04889101553704118
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Other comparison operators: $lte, $gt, $gte, $ne, $in, $exists $ne",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1702132596540498e-06,1.1702132596e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0006102152168405126,0.1076051779935275,0.0,0.0,0.0007278643603356739,0.1184,1.0,1.0,0.0,0.0,0.17414874824876653,False,0.029272686331907202
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Other comparison operators: $lte, $gt, $gte, $ne, $in, $exists $in",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.2745284339099685e-06,1.2745284339e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0002926178232802458,0.0355987055016181,0.0,0.0,0.0004067477307758178,0.0464,1.0,1.0,0.0,0.0,0.18399626403524802,False,0.042923891015537015
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Other comparison operators: $lte, $gt, $gte, $ne, $in, $exists $nin",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.117088043735389e-06,1.1170880437e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0003639880240803057,0.0517799352750809,0.0,0.0,0.000421019580978478,0.0496,1.0,1.0,0.0,0.0,0.17760045481310024,False,0.034057644674622814
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Other comparison operators: $lte, $gt, $gte, $ne, $in, $exists $exists",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.0289727280742187e-06,1.028972728e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00020340507228017084,0.0153721682847896,0.0,0.0,0.0002711651538505452,0.016,1.0,1.0,0.0,0.0,0.18247345231568904,False,0.040812879981986024
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparing on arrays Can perform a direct array match,0.0017427779881130524,0.0069241890075329,8.64902266043937e-05,0.0003869969040247,1.1242203453646703e-06,1.1242203453e-06,0.0,0.0,0.05747126436781609,0.1333333333333333,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.00043892673492036867,0.0687702265372168,0.0,0.0,0.0005137866072957698,0.0704,1.0,1.0,0.0,0.0,0.19033116078861345,False,0.051705696915109185
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparing on arrays Can query on the size of an array field,0.0038942073665422685,0.0160042610393892,0.0021622556651098427,0.0096749226006191,5.061248049433491e-06,5.0612480494e-06,0.0,0.0,0.05747126436781609,0.1333333333333333,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0009456551606007943,0.1836569579288026,0.0,0.0,0.0010917965405035108,0.2,1.0,1.0,0.0,0.0,0.19674727416702198,False,0.06060009006980405
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparing on arrays $size operator works with empty arrays,0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1823521526008218e-06,1.1823521526e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0004317897148403627,0.0671521035598705,0.0,0.0,0.0005423303077010903,0.0768,1.0,1.0,0.0,0.0,0.17739741325049238,False,0.03377617653681601
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparing on arrays Should throw an error if a query operator is used without comparing to an integer,0.0016826821954194987,0.0066705557105536,0.0006054315862307559,0.0027089783281733,4.173331423001836e-06,4.173331423e-06,0.0,0.0,0.05747126436781609,0.1333333333333333,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0006209207469605216,0.1100323624595469,0.0,0.0,0.0006921847348290232,0.1104,1.0,1.0,0.0,0.0,0.18549877159854622,False,0.04500675523530729
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparing on arrays Using $size operator on a non-array field should prevent match but not throw,0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,9.889362540239824e-07,9.889362540239824e-07,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0005495505461604616,0.0938511326860841,0.0,0.0,0.0006422332591197122,0.0992,1.0,1.0,0.0,0.0,0.18391504741020487,False,0.04281130376041426
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparing on arrays Can use $size several times in the same matcher,0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1339454431546458e-06,1.1339454431e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0002497957028002098,0.0258899676375404,0.0,0.0,0.0003710681052691671,0.0384,1.0,1.0,0.0,0.0,0.17969178290796126,False,0.03695676649403283
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparing on arrays Can query array documents with multiple simultaneous conditions,0.003822092415310004,0.0156999010830141,0.001124372945857118,0.0050309597523219,3.5266533990977816e-06,3.526653399e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0007993462489606715,0.1504854368932038,0.0,0.0,0.0009348061882742478,0.1648,1.0,1.0,0.0,0.0,0.1979452193864084,False,0.06226075208286419
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparing on arrays $elemMatch operator works with empty arrays,0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1763523168181787e-06,1.1763523168e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00019626805220016486,0.0137540453074433,0.0,0.0,0.00026402922874921503,0.0144,1.0,1.0,0.0,0.0,0.17386449006111554,False,0.028878630938977704
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparing on arrays Can use more complex comparisons inside nested query documents,0.0029807513176002545,0.0121490349253049,0.001470333852274693,0.006578947368421,4.1259655678355846e-06,4.1259655678e-06,0.0,0.0,0.08045977011494253,0.2,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0005638245863204736,0.0970873786407767,0.0,0.0,0.000685048809727693,0.1088,1.0,1.0,0.0,0.0,0.1917321475706077,False,0.0536478270659761
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Logical operators $or, $and, $not Any of the subqueries should match for an $or to match",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1171356569179864e-06,1.1171356569e-06,0.0,0.0,0.05747126436781609,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00021054209236017686,0.0169902912621359,0.0,0.0,0.0002783010789518753,0.0176,1.0,1.0,0.0,0.0,0.18119429047125946,False,0.03903963071380313
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Logical operators $or, $and, $not All of the subqueries should match for an $and to match",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1893404101236876e-06,1.1893404101e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0002712067630402278,0.0307443365695792,0.0,0.0,0.0003924758805731575,0.0432,1.0,1.0,0.0,0.0,0.17240259081033887,False,0.026852060346768725
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Logical operators $or, $and, $not Subquery should not match for a $not to match",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.2063297990822524e-06,1.206329799e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00019269954216016185,0.0129449838187702,0.0,0.0,0.00026402922874921503,0.0144,1.0,1.0,0.0,0.0,0.18643276278654242,False,0.04630150866921862
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Logical operators $or, $and, $not Logical operators are all top-level, only other logical operators can be above",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1780187703508191e-06,1.1780187703e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0003425769638402878,0.046925566343042,0.0,0.0,0.0004067477307758178,0.0464,1.0,1.0,0.0,0.0,0.18153946112769287,False,0.039518126548074746
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Logical operators $or, $and, $not Logical operators can be combined as long as they are on top of the decision tree",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.2174459184771524e-06,1.2174459184e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00025693272288021584,0.0275080906148867,0.0,0.0,0.0003710681052691671,0.0384,1.0,1.0,0.0,0.0,0.1757121682808471,False,0.03143999099301957
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Logical operators $or, $and, $not Should throw an error if a logical operator is used without an array or if an unknown logical operator is used",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,9.028773354750391e-07,9.028773354750392e-07,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00021054209236017686,0.0169902912621359,0.0,0.0,0.0003068447793571959,0.024,1.0,1.0,0.0,0.0,0.18679823759923656,False,0.04680815131727085
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparison operator $where Function should match and not match correctly,0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.220477478203871e-06,1.2204774782e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0003104603734802608,0.0396440129449838,0.0,0.0,0.00037820403037049723,0.04,1.0,1.0,0.0,0.0,0.18537694666098153,False,0.04483787435262327
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,"Model Querying Comparison operator $where Should throw an error if the $where function is not, in fact, a function",0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1755549506489603e-06,1.1755549506e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0002605012329202188,0.0283171521035598,0.0,0.0,0.00037820403037049723,0.04,1.0,1.0,0.0,0.0,0.17910296237639844,False,0.03614050889439312
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparison operator $where Should throw an error if the $where function returns a non-boolean,0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,1.1994837782665614e-06,1.1994837782e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00022124762248018585,0.0194174757281553,0.0,0.0,0.00037820403037049723,0.04,1.0,1.0,0.0,0.0,0.17932630809526712,False,0.036450123845980634
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Comparison operator $where Should be able to do the complex matching it must be used for,0.0011778775367936492,0.0045400360159281,8.64902266043937e-05,0.0003869969040247,2.224081538191734e-06,2.2240815381e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00034971398392029374,0.0485436893203883,0.0,0.0,0.0004566992064851287,0.0576,1.0,1.0,0.0,0.0,0.17540760593693527,False,0.031017788786309355
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Array fields Field equality,0.0023136880187018104,0.0093337053288355,8.64902266043937e-05,0.0003869969040247,1.1901908139184407e-06,1.1901908139e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0005388450160404526,0.0914239482200647,0.0,0.0,0.0006350973340183821,0.0976,1.0,1.0,0.0,0.0,0.19073724391382918,False,0.05226863319072279
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Array fields With one comparison operator,0.002253592226008257,0.0090800720318563,0.0016433143054834804,0.0073529411764705,5.038703608806213e-06,5.0387036088e-06,0.0,0.0,0.05747126436781609,0.1333333333333333,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0006708798875205635,0.1213592233009708,0.0,0.0,0.0007920876862476451,0.1328,1.0,1.0,0.0,0.0,0.19258492213356074,False,0.05482999324476462
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Array fields Works with arrays that are in subdocuments,0.0023437359150485873,0.0094605219773251,0.0016433143054834804,0.0073529411764705,3.965147670493601e-06,3.9651476704e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0003925361044003297,0.058252427184466,0.0,0.0,0.00046383513158645886,0.0592,1.0,1.0,0.0,0.0,0.1888895656940976,False,0.04970727313668089
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Array fields Can query inside arrays thanks to dot notation,0.0034555080798793275,0.0141527379714408,0.0016433143054834804,0.0073529411764705,5.593787555110336e-06,5.5937875551e-06,0.0,0.0,0.05747126436781609,0.1333333333333333,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0007922092288806654,0.1488673139158576,0.0,0.0,0.000842039161956956,0.144,1.0,1.0,0.0,0.0,0.19473716269720412,False,0.0578135555055167
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Array fields Can query for a specific element inside arrays thanks to dot notation,0.0016586438783420772,0.0065691023917619,8.64902266043937e-05,0.0003869969040247,2.103888344770147e-06,2.1038883447e-06,0.0,0.0,0.034482758620689655,0.0666666666666666,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0005709616064004796,0.0987055016181229,0.0,0.0,0.0006350973340183821,0.0976,1.0,1.0,0.0,0.0,0.1944529045095531,False,0.05741950011258723
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Array fields A single array-specific operator and the query is treated as array specific,0.0013341265977968883,0.0051994825880741,0.0002594706798131811,0.0011609907120743,2.0744514814388536e-06,2.0744514814e-06,0.0,0.0,0.04597701149425287,0.1,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0007565241284806355,0.1407766990291262,0.0,0.0,0.0007920876862476451,0.1328,1.0,1.0,0.0,0.0,0.17745832571927475,False,0.03386061697815805
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/model.test.js,Model Querying Array fields Can mix queries on array fields and non array filds with array specific operators,0.0022956592808937443,0.0092576153397418,0.001124372945857118,0.0050309597523219,3.5832543638747307e-06,3.5832543638e-06,0.0,0.0,0.05747126436781609,0.1333333333333333,0.0,0.0,0.0,0.0,0.00017301038062283736,0.0056818181818181,0.0013908205841446453,1.0,0.0003818305742803207,0.0558252427184466,0.0,0.0,0.0004995147570931095,0.0672,1.0,1.0,0.0,0.0,0.19016872753852712,False,0.051480522404863734
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/persistence.test.js,Persistence Every line represents a document,0.017205425448164374,0.0721840363202881,0.004324511330219685,0.0193498452012383,0.0009512702573669535,0.0009512702573669,0.004975124378109453,0.0049751243781094,0.14942528735632182,0.4,0.0,0.0,0.0,0.0,0.005709342560553633,0.1875,0.0013908205841446453,1.0,0.0007029964778805905,0.1286407766990291,0.0,0.0,0.0007992236113489753,0.1344,1.0,1.0,0.0,0.0,0.24679701934986092,False,0.1299819860391803
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/persistence.test.js,Persistence Badly formatted lines have no impact on the treated data,0.017139320076201465,0.0719050396936109,0.0042380211036152915,0.0189628482972136,0.0009705301681463572,0.0009705301681463,0.004975124378109453,0.0049751243781094,0.16091954022988506,0.4333333333333333,0.0,0.0,0.0,0.0,0.005709342560553633,0.1875,0.0013908205841446453,1.0,0.0008635794296807254,0.1650485436893204,0.0,0.0,0.0009490780384769081,0.168,1.0,1.0,0.0,0.0,0.2501065968203691,False,0.13456991668543114
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/persistence.test.js,Persistence Well formatted lines that have no _id are not included in the data,0.017175377551817597,0.0720572196717985,0.004324511330219685,0.0193498452012383,0.0009183673397884902,0.0009183673397884,0.004975124378109453,0.0049751243781094,0.16091954022988506,0.4333333333333333,0.0,0.0,0.0,0.0,0.005709342560553633,0.1875,0.0013908205841446453,1.0,0.0010598474818808903,0.209546925566343,0.0,0.0,0.0011274761660101614,0.208,1.0,1.0,0.0,0.0,0.24204584678483684,False,0.12339563161450115
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/persistence.test.js,"Persistence If two lines concern the same doc (= same _id), the last one is the good version",0.017187396710356306,0.0721079463311943,0.004324511330219685,0.0193498452012383,0.0009100048471404666,0.0009100048471404,0.004975124378109453,0.0049751243781094,0.16091954022988506,0.4333333333333333,0.0,0.0,0.0,0.0,0.005709342560553633,0.1875,0.0013908205841446453,1.0,0.0009313811204407824,0.18042071197411,0.0,0.0,0.001006165439287549,0.1808,1.0,1.0,0.0,0.0,0.2450508619114333,False,0.12756136005404187
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/persistence.test.js,"Persistence If a doc contains $$deleted: true, that means we need to remove it from the data",0.0005108142378952049,0.0017247064194587,8.64902266043937e-05,0.0003869969040247,1.9566992053887507e-06,1.9566992053e-06,0.0,0.0,0.022988505747126436,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0002854808032002398,0.0339805825242718,0.0,0.0,0.0004067477307758178,0.0464,1.0,1.0,0.0,0.0,0.1799557369393515,False,0.03732267507318167
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/persistence.test.js,"Persistence If a doc contains $$deleted: true, no error is thrown if the doc wasnt in the list before",0.0005108142378952049,0.0017247064194587,8.64902266043937e-05,0.0003869969040247,1.8922433115784112e-06,1.8922433115e-06,0.0,0.0,0.022988505747126436,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.00017485699196014687,0.0088996763754045,0.0,0.0,0.00024262145344522464,0.0096,1.0,1.0,0.0,0.0,0.17382388174859395,False,0.028822337311416327
nedb,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/exploratory/nedb/test/persistence.test.js,"Persistence If a doc contains $$indexCreated, no error is thrown during treatRawData and we can get the index options",0.0005108142378952049,0.0017247064194587,8.64902266043937e-05,0.0003869969040247,1.3641649544387397e-06,1.3641649544e-06,0.0,0.0,0.022988505747126436,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0013908205841446453,1.0,0.0001427404016001199,0.0016181229773462,0.0,0.0,0.00024975737854655475,0.0112,1.0,1.0,0.0,0.0,0.16909301333983065,False,0.022264129700517877
